"","Collection_Timestamp","Result","Units","Start_36hr_Period","Mean_Water_Temp","Total_Precipitation","log_transformed","sqrt_transformed","ln_transformed"
"1","2007-03-15 13:50:00",0.888,"mg/L","2007-03-14 01:50:00",1.70208564583333,0.4,-0.051587034221399,0.94233751915118,-0.118783535989967
"2","2007-03-27 10:00:00",0.627,"mg/L","2007-03-25 22:00:00",2.67916204166667,2,-0.202732459169284,0.791833315793166,-0.466808738349216
"3","2007-05-22 09:16:00",0.731,"mg/L","2007-05-20 21:16:00",12.6718645833333,0,-0.13608262304214,0.854985379991962,-0.313341819232359
"4","2007-06-19 08:50:00",1.05,"mg/L","2007-06-17 20:50:00",17.8052070833333,8.8,0.0211892990699381,1.02469507659596,0.048790164169432
"5","2007-07-16 09:03:00",1.11,"mg/L","2007-07-14 21:03:00",16.1385427083333,0,0.0453229787866575,1.05356537528527,0.104360015324243
"6","2007-08-13 09:37:00",1.15,"mg/L","2007-08-11 21:37:00",18.0302233333333,2.8,0.0606978403536116,1.07238052947636,0.139761942375159
"7","2007-09-17 10:14:00",1.23,"mg/L","2007-09-15 22:14:00",14.2031420833333,0,0.0899051114393979,1.10905365064094,0.207014169384326
"8","2007-10-22 09:23:00",1.16,"mg/L","2007-10-20 21:23:00",12.602100625,0,0.0644579892269184,1.0770329614269,0.148420005118273
"9","2008-05-21 09:01:00",0.705,"mg/L","2008-05-19 21:01:00",10.4791666666666,0,-0.151810883008601,0.839642781187333,-0.349557476169868
"10","2008-06-24 09:21:00",0.794,"mg/L","2008-06-22 21:21:00",15.4875,1.8,-0.100179497572904,0.891066776397819,-0.230671817735001
"11","2008-07-21 09:26:00",0.392,"mg/L","2008-07-19 21:26:00",17.81875,31.8,-0.406713932979543,0.626099033699941,-0.936493439191674
"12","2008-08-12 09:15:00",0.526,"mg/L","2008-08-10 21:15:00",15.1958333333333,0,-0.279014255846261,0.72525857457875,-0.642454066244427
"13","2008-09-15 09:15:00",0.212,"mg/L","2008-09-13 21:15:00",14.7927048649647,24.6,-0.673664139071249,0.460434577328854,-1.55116900431012
"14","2008-10-09 08:46:00",0.831,"mg/L","2008-10-07 20:46:00",10.0437361134257,12,-0.080398976215889,0.911592014006266,-0.185125484126689
"15","2008-11-06 09:55:00",0.82,"mg/L","2008-11-04 21:55:00",7.03645949433987,0.2,-0.0861861476162833,0.905538513813742,-0.198450938723838
"16","2009-03-18 09:20:00",0.589,"mg/L","2009-03-16 21:20:00",2.71458333333333,0,-0.229884705212898,0.767463354173996,-0.52932909533055
"17","2009-04-06 09:40:00",0.45,"mg/L","2009-04-04 21:40:00",4.96145717977963,13.4,-0.346787486224656,0.670820393249937,-0.798507696217772
"18","2009-05-05 09:35:00",0.504,"mg/L","2009-05-03 21:35:00",10.5677118094093,6.4,-0.297569463554475,0.709929573971954,-0.685179010910768
"19","2009-06-15 10:00:00",0.809,"mg/L","2009-06-13 22:00:00",14.1437546219225,0,-0.0920514783877277,0.899444272870754,-0.211956361923645
"20","2009-07-14 09:40:00",0.957,"mg/L","2009-07-12 21:40:00",16.5927187384391,0,-0.0190880622231565,0.978263768111648,-0.0439518875291828
"21","2009-08-10 10:10:00",0.454,"mg/L","2009-08-08 22:10:00",16.5684181286549,29,-0.342944147142896,0.673795221116921,-0.789658080940789
"22","2009-09-14 09:00:00",0.982,"mg/L","2009-09-12 21:00:00",15.5200148148147,0,-0.00788851221305034,0.990959131347,-0.0181639706276712
"23","2009-10-19 09:00:00",0.989,"mg/L","2009-10-17 21:00:00",7.18541203703738,0,-0.0048037084028206,0.994484791236146,-0.0110609473594249
"24","2009-11-23 08:55:00",0.923,"mg/L","2009-11-21 20:55:00",6.76458333333333,0,-0.0347982989740879,0.960728889958036,-0.0801260444792849
"25","2010-04-08 09:20:00",0.204,"mg/L","2010-04-06 21:20:00",9.22083333333334,30.2,-0.690369832574101,0.451663591625449,-1.58963528513792
"26","2010-04-19 09:15:00",0.668,"mg/L","2010-04-17 21:15:00",9.12083333333333,0.2,-0.175223537524454,0.817312669668102,-0.403467105445491
"27","2010-06-21 09:20:00",0.919,"mg/L","2010-06-19 21:20:00",16.9104166666666,20,-0.0366844886138887,0.958644876896549,-0.08446915662645
"28","2010-07-19 09:20:00",1.09,"mg/L","2010-07-17 21:20:00",18.93125,6,0.0374264979406237,1.04403065089106,0.0861776962410524
"29","2010-08-16 09:40:00",1.14,"mg/L","2010-08-14 21:40:00",18.8843645948948,0.4,0.0569048513364726,1.06770782520313,0.131028262406404
"30","2010-09-20 09:35:00",0.954,"mg/L","2010-09-18 21:35:00",13.6072997595263,0.2,-0.0204516252959049,0.976729235765982,-0.0470916075338506
"31","2010-10-26 09:40:00",0.631,"mg/L","2010-10-24 21:40:00",9.69999999999999,11.8,-0.199970640755866,0.79435508432942,-0.460449416440924
"32","2010-11-24 09:45:00",0.633,"mg/L","2010-11-22 21:45:00",6.68510638297872,10.2,-0.198596289982645,0.795612971236643,-0.457284856837961
"33","2011-03-11 16:25:00",0.534,"mg/L","2011-03-10 04:25:00",1.35416666666665,37.2,-0.272458742971444,0.730753036257804,-0.627359440021942
"34","2011-04-11 09:45:00",0.456,"mg/L","2011-04-09 21:45:00",4.83124999999999,6.2,-0.341035157335565,0.675277720645365,-0.785262469467751
"35","2011-05-17 09:35:00",0.325,"mg/L","2011-05-15 21:35:00",11.0458333333333,7,-0.488116639021126,0.570087712549569,-1.1239300966524
"36","2011-06-20 09:10:00",0.863,"mg/L","2011-06-18 21:10:00",15.8458333333333,0,-0.0639892042847904,0.928977932999487,-0.147340587898709
"37","2011-07-18 09:40:00",1.13,"mg/L","2011-07-16 21:40:00",17.6541666666666,0,0.0530784434834197,1.06301458127346,0.122217632724249
"38","2011-11-17 10:10:00",0.752,"mg/L","2011-11-15 22:10:00",7.98541666666667,0,-0.123782159408358,0.867179335547152,-0.285018955032297
"39","2012-04-16 09:10:00",1.07,"mg/L","2012-04-14 21:10:00",8.08645833333318,4.6,0.0293837776852097,1.03440804327886,0.0676586484738149
