"","Collection_Timestamp","Result","Units","Start_36hr_Period","Mean_Water_Temp","Total_Precipitation","log_transformed","sqrt_transformed","ln_transformed"
"1","2007-03-15 13:50:00",12.57,"mg/L","2007-03-14 01:50:00",1.70208564583333,0.4,1.09933527768596,3.54541958024717,2.53131302260216
"2","2007-03-27 10:00:00",11.36,"mg/L","2007-03-25 22:00:00",2.67916204166667,2,1.055378331375,3.37045990927054,2.43009841329301
"3","2007-05-22 09:16:00",12.51,"mg/L","2007-05-20 21:16:00",12.6718645833333,0,1.09725730969342,3.53694783676548,2.52652832447882
"4","2007-06-19 08:50:00",11.96,"mg/L","2007-06-17 20:50:00",17.8052070833333,8.8,1.07773117965239,3.45832329315812,2.48156774852249
"5","2007-07-16 09:03:00",10.29,"mg/L","2007-07-14 21:03:00",16.1385427083333,0,1.01241537476243,3.20780298646909,2.33117254984596
"6","2007-08-13 09:37:00",10.66,"mg/L","2007-08-11 21:37:00",18.0302233333333,2.8,1.02775720469055,3.2649655434629,2.3664984187377
"7","2007-09-17 10:14:00",12.51,"mg/L","2007-09-15 22:14:00",14.2031420833333,0,1.09725730969342,3.53694783676548,2.52652832447882
"8","2007-10-22 09:23:00",9.78,"mg/L","2007-10-20 21:23:00",12.602100625,0,0.990338854787601,3.12729915422238,2.28033948404673
"9","2008-05-21 09:01:00",9.43,"mg/L","2008-05-19 21:01:00",10.4791666666666,0,0.974511692737328,3.07083050655682,2.24389609664537
"10","2008-06-24 09:21:00",10.06,"mg/L","2008-06-22 21:21:00",15.4875,1.8,1.00259798071991,3.17175030543074,2.30856716467159
"11","2008-07-21 09:26:00",8.54,"mg/L","2008-07-19 21:26:00",17.81875,31.8,0.931457870689005,2.92232783924049,2.14476100780048
"12","2008-08-12 09:15:00",8.85,"mg/L","2008-08-10 21:15:00",15.1958333333333,0,0.946943270697825,2.9748949561287,2.18041745901984
"13","2008-09-15 09:15:00",6.51,"mg/L","2008-09-13 21:15:00",14.7927048649647,24.6,0.813580988568192,2.55147016443461,1.87333945622048
"14","2008-10-09 08:46:00",9.76,"mg/L","2008-10-07 20:46:00",10.0437361134257,12,0.989449817666692,3.12409987036266,2.278292400425
"15","2008-11-06 09:55:00",11.36,"mg/L","2008-11-04 21:55:00",7.03645949433987,0.2,1.055378331375,3.37045990927054,2.43009841329301
"16","2009-03-18 09:20:00",11.14,"mg/L","2009-03-16 21:20:00",2.71458333333333,0,1.04688519083771,3.33766385365573,2.41054223449914
"17","2009-04-06 09:40:00",11.03,"mg/L","2009-04-04 21:40:00",4.96145717977963,13.4,1.04257551244019,3.32114438108312,2.40061883326541
"18","2009-05-05 09:35:00",10.48,"mg/L","2009-05-03 21:35:00",10.5677118094093,6.4,1.02036128264771,3.23728281124773,2.3494686788929
"19","2009-06-15 10:00:00",9.55,"mg/L","2009-06-13 22:00:00",14.1437546219225,0,0.980003371583746,3.09030742807249,2.25654115449264
"20","2009-07-14 09:40:00",9.33,"mg/L","2009-07-12 21:40:00",16.5927187384391,0,0.9698816437465,3.05450486986025,2.23323501485925
"21","2009-09-14 09:00:00",8.66,"mg/L","2009-09-12 21:00:00",15.5200148148147,0,0.937517892017347,2.94278779391243,2.15871472257434
"22","2009-10-19 09:00:00",11.91,"mg/L","2009-10-17 21:00:00",7.18541203703738,0,1.07591176148278,3.45108678534748,2.47737838336721
"23","2009-11-23 08:55:00",10.14,"mg/L","2009-11-21 20:55:00",6.76458333333333,0,1.00603795499732,3.18433666561813,2.31648799816304
"24","2010-04-08 09:20:00",10.07,"mg/L","2010-04-06 21:20:00",9.22083333333334,30.2,1.00302947055362,3.17332633052449,2.30956070673047
"25","2010-04-19 09:15:00",11.77,"mg/L","2010-04-17 21:15:00",9.12083333333333,0.2,1.07077646284343,3.43074335968169,2.46555392127219
"26","2010-05-25 09:31:00",9.83,"mg/L","2010-05-23 21:31:00",14.8197916666666,0,0.992553517832136,3.13528308131818,2.28543893415908
"27","2010-06-21 09:20:00",9.06,"mg/L","2010-06-19 21:20:00",16.9104166666666,20,0.957128197676813,3.00998338865848,2.20386912005489
"28","2010-07-19 09:20:00",8.77,"mg/L","2010-07-17 21:20:00",18.93125,6,0.94299959336604,2.96141857899217,2.17133680638409
"29","2010-08-16 09:40:00",8.67,"mg/L","2010-08-14 21:40:00",18.8843645948948,0.4,0.93801909747621,2.94448637286709,2.15986879079245
"30","2010-09-20 09:35:00",10.65,"mg/L","2010-09-18 21:35:00",13.6072997595263,0.2,1.02734960777476,3.26343377441614,2.36555989215543
